idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
435,2,50,50,0,tanh,sgd,adaptive,0.01,True,0.9039706143,0.8975,0.8966463485,4343.639404,4.084228516,4901599969.0,4629930,10.0,0.6,156.2
436,2,50,50,0,tanh,sgd,adaptive,0.01,False,0.9150986465,0.91125,0.910583234,4365.297363,4.126708984,4838199996.0,4565322,10.4,0.0,160.0
437,2,50,50,0,tanh,sgd,invscaling,0.01,True,0.1084670773,0.16875,0.1192122838,4397.419678,4.111572266,4885239891.0,4562858,10.7,0.0,156.4
438,2,50,50,0,tanh,sgd,invscaling,0.01,False,0.1543325877,0.14,0.100683815,4308.837158,4.087646484,4934465717.0,4661195,30.4,0.0,169.6
439,2,50,50,0,tanh,sgd,constant,0.001,True,0.9033902498,0.89875,0.8984042344,4309.340088,4.087890625,4858244492.0,4606091,32.5,0.0,173.9
440,2,50,50,0,tanh,sgd,constant,0.001,False,0.916085175,0.91125,0.9101097388,4313.116699,4.099609375,4976238549.0,4574091,12.4,0.0,163.2
441,2,50,50,0,tanh,sgd,adaptive,0.001,True,0.9034213136,0.90125,0.8992773386,4299.577881,4.124755859,4851588194.0,4560747,12.5,0.0,164.2
442,2,50,50,0,tanh,sgd,adaptive,0.001,False,0.9111716501,0.9075,0.9069082522,4303.80249,4.111328125,4869442328.0,4630891,18.5,0.0,160.7
443,2,50,50,0,tanh,sgd,invscaling,0.001,True,0.1266682293,0.12,0.1137954156,4298.43335,4.093505859,4931569503.0,4658795,14.4,0.3,159.0
444,2,50,50,0,tanh,sgd,invscaling,0.001,False,0.1404569095,0.18125,0.1354884044,4305.141846,4.269775391,4844115664.0,4507148,30.0,0.0,171.0
445,2,50,50,0,tanh,sgd,constant,0.0001,True,0.9104071158,0.90375,0.9030679279,4306.558594,4.084228516,4892098433.0,4640460,18.5,0.0,165.7
446,2,50,50,0,tanh,sgd,constant,0.0001,False,0.8971119742,0.89125,0.8907709386,4302.803223,4.081787109,4872252528.0,4581132,16.5,0.0,161.6
447,2,50,50,0,tanh,sgd,adaptive,0.0001,True,0.9069254961,0.9025,0.9017357172,4319.349854,4.111816406,4927760558.0,4583436,12.3,0.0,158.6
448,2,50,50,0,tanh,sgd,adaptive,0.0001,False,0.9181456605,0.91375,0.9132497934,4302.379395,4.097167969,4832659211.0,4549196,12.3,0.0,158.6
449,2,50,50,0,tanh,sgd,invscaling,0.0001,True,0.1568627492,0.21375,0.168043012,4343.506592,4.099121094,4988696045.0,4548812,14.5,0.0,156.9
450,2,50,50,0,tanh,sgd,invscaling,0.0001,False,0.1233442557,0.07625,0.07582932377,4350.460693,4.107910156,4897142432.0,4583969,10.5,0.0,158.8
451,2,50,50,0,tanh,adam,constant,0.01,True,0.9597644779,0.95875,0.958587572,4927.312256,4.103515625,5331268746.0,5339395,20.5,0.0,164.0
452,2,50,50,0,tanh,adam,constant,0.01,False,0.9609622527,0.96,0.9598904665,4792.624512,4.079833984,5344191163.0,4485882,10.7,0.0,162.8
453,2,50,50,0,tanh,adam,adaptive,0.01,True,0.9630741283,0.9625,0.9623179181,4792.20459,4.131347656,5335497405.0,4560440,14.2,0.0,159.7
454,2,50,50,0,tanh,adam,adaptive,0.01,False,0.9673517432,0.96625,0.9661544877,4789.755615,4.104248047,5416064241.0,4567606,10.0,0.7,160.4
455,2,50,50,0,tanh,adam,invscaling,0.01,True,0.9658222886,0.965,0.964962225,4791.302002,4.091064453,5376831756.0,4551988,14.5,0.0,168.4
456,2,50,50,0,tanh,adam,invscaling,0.01,False,0.9554915227,0.955,0.9547811781,4789.87207,4.119873047,5493635908.0,4661586,12.5,0.0,155.6
457,2,50,50,0,tanh,adam,constant,0.001,True,0.9642038401,0.96375,0.9637193826,4795.135742,4.130859375,5363553970.0,4567760,12.6,0.0,158.3
458,2,50,50,0,tanh,adam,constant,0.001,False,0.9657775,0.965,0.9648953624,4804.133057,4.156738281,5378802673.0,4533422,10.5,0.0,153.5
459,2,50,50,0,tanh,adam,adaptive,0.001,True,0.9632246712,0.9625,0.9624143502,4792.87915,4.128417969,5350572796.0,4529324,32.5,0.0,177.1
460,2,50,50,0,tanh,adam,adaptive,0.001,False,0.9670610882,0.96625,0.9661645037,4840.157471,4.103515625,5393951343.0,4606891,12.5,0.0,158.8
461,2,50,50,0,tanh,adam,invscaling,0.001,True,0.9657210882,0.965,0.9649290403,4810.29248,4.153320313,5365019702.0,4593929,12.6,0.0,156.9
462,2,50,50,0,tanh,adam,invscaling,0.001,False,0.9609588383,0.96,0.9599081629,4846.075439,4.114257813,5328186431.0,5499305,14.5,0.0,159.5
463,2,50,50,0,tanh,adam,constant,0.0001,True,0.9693076538,0.96875,0.968617303,4824.239258,4.245361328,5510466328.0,4508102,10.4,0.0,156.3
464,2,50,50,0,tanh,adam,constant,0.0001,False,0.9710930882,0.97,0.9700029124,4919.377686,4.121826172,5371349458.0,4617285,12.5,0.0,160.5
465,2,50,50,0,tanh,adam,adaptive,0.0001,True,0.9638057731,0.9625,0.9624333525,4801.486816,4.115478516,5347447402.0,4573924,10.1,0.0,151.9
466,2,50,50,0,tanh,adam,adaptive,0.0001,False,0.9635898351,0.9625,0.9624659831,4801.931885,4.105712891,5316176468.0,4553443,10.7,0.0,162.1
467,2,50,50,0,tanh,adam,invscaling,0.0001,True,0.965335749,0.965,0.9648257445,4796.419922,4.08984375,5384664108.0,4724001,10.0,0.5,162.4
468,2,50,50,0,tanh,adam,invscaling,0.0001,False,0.9672187262,0.96625,0.9661079534,4805.102783,4.130615234,5400514988.0,4495137,10.7,0.0,158.3
469,2,50,50,0,tanh,lbfgs,constant,0.01,True,0.9719736119,0.97125,0.9711831137,3007.129395,4.230957031,3326711694.0,4609216,12.9,0.0,160.6
470,2,50,50,0,tanh,lbfgs,constant,0.01,False,0.9596995488,0.95875,0.958699732,2910.77002,4.260253906,2934429789.0,4622271,11.0,0.0,161.1
471,2,50,50,0,tanh,lbfgs,adaptive,0.01,True,0.9611290117,0.96,0.9600983733,1722.5896,4.291992188,3220639007.0,4679614,16.6,0.0,165.0
472,2,50,50,0,tanh,lbfgs,adaptive,0.01,False,0.9669509428,0.96625,0.9663796514,2934.342773,4.244628906,1567047329.0,4604798,13.0,0.0,159.4
473,2,50,50,0,tanh,lbfgs,invscaling,0.01,True,0.9610756723,0.96,0.9601699304,2802.953125,4.265136719,3210815029.0,4679454,18.4,0.0,166.3
474,2,50,50,0,tanh,lbfgs,invscaling,0.01,False,0.9612546287,0.96,0.9601257237,2899.289551,4.212158203,3285243985.0,4539229,29.3,0.0,172.5
475,2,50,50,0,tanh,lbfgs,constant,0.001,True,0.966266393,0.965,0.9650386158,1581.974121,4.291992188,1705220050.0,4586429,16.6,0.0,164.0
476,2,50,50,0,tanh,lbfgs,constant,0.001,False,0.953970807,0.95375,0.9535788719,1723.104004,4.294677734,1900088540.0,4667836,19.0,0.0,166.0
477,2,50,50,0,tanh,lbfgs,adaptive,0.001,True,0.9666112514,0.96625,0.9661927901,2402.029297,4.329345703,1963866471.0,4586044,34.8,0.0,176.9
478,2,50,50,0,tanh,lbfgs,adaptive,0.001,False,0.9684157127,0.9675,0.9675483099,1891.252686,4.313964844,1768952906.0,4658299,9.0,0.0,159.2
479,2,50,50,0,tanh,lbfgs,invscaling,0.001,True,0.9552647625,0.955,0.955041548,1560.496826,4.287109375,1656058805.0,4652859,20.7,0.0,167.5
480,2,50,50,0,tanh,lbfgs,invscaling,0.001,False,0.9631447078,0.9625,0.9625320877,1109.93042,4.315429688,2403444801.0,4614458,37.0,0.0,180.5
481,2,50,50,0,tanh,lbfgs,constant,0.0001,True,0.9529667476,0.9525,0.9523860763,2656.581543,4.376464844,2429337292.0,4715802,17.1,0.0,164.5
482,2,50,50,0,tanh,lbfgs,constant,0.0001,False,0.9572620624,0.95625,0.9562666407,1987.789551,4.338867188,1690018930.0,4628890,37.2,0.0,182.8
483,2,50,50,0,tanh,lbfgs,adaptive,0.0001,True,0.9584713136,0.9575,0.9575177653,2324.503174,4.330078125,1603013405.0,4572186,27.0,0.0,169.4
484,2,50,50,0,tanh,lbfgs,adaptive,0.0001,False,0.9706292566,0.97,0.9700503429,1521.420166,4.256835938,1752989976.0,4657337,13.0,0.0,161.4
485,2,50,50,0,tanh,lbfgs,invscaling,0.0001,True,0.9668905672,0.96625,0.9663797921,1548.441162,4.298339844,1967265603.0,4654233,18.8,0.0,166.5
486,2,50,50,0,tanh,lbfgs,invscaling,0.0001,False,0.9609817456,0.96,0.9599186284,2312.272705,4.321777344,1680954821.0,4604888,36.7,0.0,178.3
487,2,50,100,0,identity,sgd,constant,0.01,True,0.9385773934,0.935,0.9341935396,4057.354736,3.065917969,4347659927.0,3596090,12.4,0.0,156.9
488,2,50,100,0,identity,sgd,constant,0.01,False,0.9329542557,0.93,0.9290104586,3928.337646,3.126464844,4415312988.0,3496090,12.6,0.0,160.0
489,2,50,100,0,identity,sgd,adaptive,0.01,True,0.9240996079,0.9225,0.9218420268,3930.73291,3.12890625,4390108402.0,3495770,10.5,0.0,158.4
490,2,50,100,0,identity,sgd,adaptive,0.01,False,0.9389703425,0.93375,0.9332666068,3932.702881,3.119384766,4419297718.0,3471705,12.6,2.0,160.4
491,2,50,100,0,identity,sgd,invscaling,0.01,True,0.2344282637,0.26375,0.2227637992,3927.100586,3.1640625,4391529617.0,3501401,38.6,0.0,183.2
492,2,50,100,0,identity,sgd,invscaling,0.01,False,0.2339920106,0.27125,0.2318596526,3925.185059,3.120361328,4408405159.0,3475833,12.5,0.0,154.9
493,2,50,100,0,identity,sgd,constant,0.001,True,0.934260293,0.93125,0.9305723298,3925.612061,3.124755859,4479295358.0,3585945,20.5,14.0,175.9
494,2,50,100,0,identity,sgd,constant,0.001,False,0.9395364999,0.9375,0.9369808925,3925.849854,3.112304688,4369045447.0,3544825,12.5,0.0,155.8
495,2,50,100,0,identity,sgd,adaptive,0.001,True,0.9349143104,0.93125,0.9308709793,3930.873779,3.136474609,4408876880.0,3571129,8.5,0.0,158.6
496,2,50,100,0,identity,sgd,adaptive,0.001,False,0.929155865,0.925,0.9242911754,4036.005127,3.200927734,4414033355.0,3563544,12.7,0.0,159.0
497,2,50,100,0,identity,sgd,invscaling,0.001,True,0.1984480733,0.23875,0.1943352062,4039.486572,3.140136719,4461711252.0,3609368,8.5,0.0,159.3
498,2,50,100,0,identity,sgd,invscaling,0.001,False,0.2334795303,0.2475,0.2232402302,4030.305664,3.192871094,4443833937.0,3635928,12.5,0.0,168.8
499,2,50,100,0,identity,sgd,constant,0.0001,True,0.9322032193,0.93,0.9291330058,3997.032959,3.153320313,4460465132.0,3601209,10.5,0.0,156.7
500,2,50,100,0,identity,sgd,constant,0.0001,False,0.9326370892,0.92875,0.9279365514,3997.752686,3.133056641,4396644098.0,3595320,16.5,0.0,160.9
501,2,50,100,0,identity,sgd,adaptive,0.0001,True,0.9415773815,0.9375,0.9366119599,3999.260254,3.219726563,4374457284.0,3945751,8.4,0.0,152.0
502,2,50,100,0,identity,sgd,adaptive,0.0001,False,0.9376888453,0.93375,0.9332273594,4061.834961,3.119628906,4416161182.0,3603864,16.0,0.0,159.4
503,2,50,100,0,identity,sgd,invscaling,0.0001,True,0.2475637482,0.25875,0.226953868,4100.568848,3.206298828,4338558191.0,3595223,36.3,0.0,180.9
504,2,50,100,0,identity,sgd,invscaling,0.0001,False,0.2443999612,0.24875,0.2178736374,3999.529053,3.188232422,4396081392.0,3479160,14.3,0.0,157.8
505,2,50,100,0,identity,adam,constant,0.01,True,0.9635829295,0.9625,0.962464863,4551.233154,3.197509766,4990507894.0,3568440,10.2,0.0,163.6
506,2,50,100,0,identity,adam,constant,0.01,False,0.9600331387,0.95875,0.9585664348,4549.598145,3.164306641,5175130247.0,3554712,14.5,0.0,159.1
507,2,50,100,0,identity,adam,adaptive,0.01,True,0.9624148893,0.96125,0.9609774729,4549.76123,3.184570313,4956104178.0,3457400,10.5,0.0,160.1
508,2,50,100,0,identity,adam,adaptive,0.01,False,0.957831897,0.95625,0.9561585693,4551.525635,3.168701172,4961160597.0,3528568,8.5,0.0,157.4
509,2,50,100,0,identity,adam,invscaling,0.01,True,0.9528359566,0.95125,0.9512070038,4551.134766,3.143798828,4934840201.0,3505208,10.2,0.0,159.9
510,2,50,100,0,identity,adam,invscaling,0.01,False,0.9669063193,0.965,0.9649151376,4390.83252,3.143066406,4960707716.0,3505592,12.5,0.0,159.2
511,2,50,100,0,identity,adam,constant,0.001,True,0.9565996478,0.955,0.9549463737,4547.824463,3.128417969,4982437726.0,3541548,12.5,0.0,161.1
512,2,50,100,0,identity,adam,constant,0.001,False,0.9585858942,0.9575,0.9573575561,3858.548096,3.230224609,4987600250.0,4060813,12.6,0.0,159.8
513,2,50,100,0,identity,adam,adaptive,0.001,True,0.9586048313,0.95625,0.9560419418,4551.486084,3.158447266,4986773907.0,3538570,10.1,0.0,153.6
514,2,50,100,0,identity,adam,adaptive,0.001,False,0.9596278908,0.9575,0.9573767243,4549.717529,3.174804688,4982081173.0,3477033,10.5,0.0,161.4
515,2,50,100,0,identity,adam,invscaling,0.001,True,0.958150326,0.95625,0.956232571,4549.223389,3.141357422,4950313029.0,3566152,8.5,0.0,161.0
516,2,50,100,0,identity,adam,invscaling,0.001,False,0.9540257751,0.9525,0.9523870128,4599.366943,3.142578125,4602779690.0,3565831,6.4,0.0,161.9
517,2,50,100,0,identity,adam,constant,0.0001,True,0.9521773563,0.94875,0.9486460972,4713.816406,3.161865234,4970673568.0,3570374,12.6,0.0,162.9
518,2,50,100,0,identity,adam,constant,0.0001,False,0.9562784743,0.955,0.9550025981,4552.528076,3.163818359,5013619279.0,3596741,12.3,0.0,156.4
519,2,50,100,0,identity,adam,adaptive,0.0001,True,0.9545557721,0.9525,0.9523233761,4547.236328,3.198730469,4813170122.0,3512932,8.6,0.0,158.8
520,2,50,100,0,identity,adam,adaptive,0.0001,False,0.9554552066,0.95375,0.9534489443,4541.917725,3.218994141,5003566209.0,3554756,12.5,0.0,154.7
521,2,50,100,0,identity,adam,invscaling,0.0001,True,0.9578915626,0.95625,0.9561916177,4548.401855,3.1484375,4995863084.0,3601219,14.3,0.0,165.6
522,2,50,100,0,identity,adam,invscaling,0.0001,False,0.9487106605,0.94625,0.9461127171,4546.615967,3.188232422,5017910828.0,3476611,12.4,0.0,155.4
523,2,50,100,0,identity,lbfgs,constant,0.01,True,0.950906481,0.95,0.949909538,2505.355469,3.40234375,2439432791.0,3517794,24.2,0.0,166.1
524,2,50,100,0,identity,lbfgs,constant,0.01,False,0.9607430418,0.96,0.9599631529,2352.543457,3.366455078,2553343354.0,3717505,42.0,0.0,182.4
525,2,50,100,0,identity,lbfgs,adaptive,0.01,True,0.9606674485,0.96,0.959806024,2462.597168,3.308349609,2483398344.0,3597121,25.6,0.0,173.1
526,2,50,100,0,identity,lbfgs,adaptive,0.01,False,0.9563393818,0.955,0.9550594458,2338.074951,3.211914063,2531324869.0,3629697,18.4,0.0,160.1
527,2,50,100,0,identity,lbfgs,invscaling,0.01,True,0.9581118423,0.95625,0.9562657597,2563.479736,3.362548828,2551227879.0,3726816,15.8,0.0,163.7
528,2,50,100,0,identity,lbfgs,invscaling,0.01,False,0.9681255415,0.9675,0.9673284301,2393.473877,3.366699219,2505348731.0,3550080,20.4,0.0,169.9
529,2,50,100,0,identity,lbfgs,constant,0.001,True,0.9514296096,0.95,0.9495288174,2458.558594,3.344482422,2603598250.0,3502559,24.3,0.0,171.2
530,2,50,100,0,identity,lbfgs,constant,0.001,False,0.9536775762,0.9525,0.9523702952,2536.026367,3.558837891,2477447000.0,3648095,16.2,0.0,170.2
531,2,50,100,0,identity,lbfgs,adaptive,0.001,True,0.9518439413,0.95125,0.9511432243,2374.036621,3.364501953,2428024844.0,3588031,22.1,0.0,170.8
532,2,50,100,0,identity,lbfgs,adaptive,0.001,False,0.9611025105,0.96,0.9600382344,2538.120117,3.389160156,2517266677.0,3598878,25.3,0.0,176.8
533,2,50,100,0,identity,lbfgs,invscaling,0.001,True,0.9563178727,0.955,0.9548650735,2361.028564,3.365722656,2509921934.0,3614622,23.0,0.0,164.7
534,2,50,100,0,identity,lbfgs,invscaling,0.001,False,0.9586178661,0.9575,0.9574305574,2525.964355,3.370605469,2468915627.0,3645917,14.5,0.0,162.4
535,2,50,100,0,identity,lbfgs,constant,0.0001,True,0.9595701243,0.95875,0.958720404,2383.488037,3.334228516,2468648508.0,3620221,40.1,0.0,183.5
536,2,50,100,0,identity,lbfgs,constant,0.0001,False,0.9618546928,0.96125,0.9610047497,2421.780518,3.385986328,2609513130.0,3642141,40.2,0.0,181.7
537,2,50,100,0,identity,lbfgs,adaptive,0.0001,True,0.950609927,0.95,0.9493894471,2538.387451,3.288574219,2662520311.0,3653405,18.4,0.0,164.5
538,2,50,100,0,identity,lbfgs,adaptive,0.0001,False,0.9534615047,0.9525,0.9523797264,2493.840576,3.335205078,2514979419.0,3660413,24.6,0.0,172.1
539,2,50,100,0,identity,lbfgs,invscaling,0.0001,True,0.9561065295,0.955,0.9550448879,2554.880859,3.353759766,2537163223.0,3635069,20.4,0.0,171.4
540,2,50,100,0,identity,lbfgs,invscaling,0.0001,False,0.957426946,0.95625,0.9561644776,2381.702637,3.295898438,2527241657.0,3645308,36.5,0.0,178.5
541,2,50,100,0,relu,sgd,constant,0.01,True,0.9191263031,0.9175,0.9172323835,4570.16333,3.347167969,5074795187.0,3832924,10.5,0.0,157.6
542,2,50,100,0,relu,sgd,constant,0.01,False,0.9240555405,0.92125,0.9209530674,4569.349121,3.276123047,4994715052.0,3754235,24.5,0.0,169.4
543,2,50,100,0,relu,sgd,adaptive,0.01,True,0.9266524932,0.92375,0.9229029332,4552.271973,3.376464844,5026940349.0,3585276,8.3,0.0,152.1
544,2,50,100,0,relu,sgd,adaptive,0.01,False,0.9219644773,0.91875,0.9186458576,4551.18042,3.298828125,4985710775.0,3762300,12.5,2.0,155.9
545,2,50,100,0,relu,sgd,invscaling,0.01,True,0.0633011196,0.13,0.05855592064,4586.130371,3.340820313,4980388599.0,3633467,10.3,0.0,162.3
546,2,50,100,0,relu,sgd,invscaling,0.01,False,0.08450233112,0.14875,0.08760618147,4581.125,3.317382813,5055069375.0,3764091,10.4,0.0,156.4
547,2,50,100,0,relu,sgd,constant,0.001,True,0.9333375273,0.9325,0.9320567311,4594.893311,3.30859375,4959783827.0,3687707,10.3,0.0,159.1
548,2,50,100,0,relu,sgd,constant,0.001,False,0.9313339611,0.92875,0.9281210732,4561.181641,3.254394531,5014534029.0,3722107,18.5,0.0,162.2
549,2,50,100,0,relu,sgd,adaptive,0.001,True,0.9225837757,0.92,0.9191578651,4563.226074,3.230957031,4992746236.0,3764378,14.4,0.0,158.3
550,2,50,100,0,relu,sgd,adaptive,0.001,False,0.9242992846,0.9225,0.9220440808,4564.977539,3.298583984,5077687324.0,3719131,6.4,0.0,151.6
551,2,50,100,0,relu,sgd,invscaling,0.001,True,0.06351639457,0.1075,0.05366288358,4576.455566,3.251464844,5049074508.0,3850586,14.1,0.0,160.6
552,2,50,100,0,relu,sgd,invscaling,0.001,False,0.1192790685,0.17625,0.1100122808,4640.035156,3.281005859,4969473395.0,3739387,12.5,0.0,164.0
553,2,50,100,0,relu,sgd,constant,0.0001,True,0.9272838644,0.925,0.9244904291,4663.997314,3.268310547,5049143925.0,3733018,14.4,0.0,159.1
554,2,50,100,0,relu,sgd,constant,0.0001,False,0.9118456422,0.9075,0.9066176028,4564.308105,3.302490234,4984242557.0,3693274,18.4,0.0,159.7
555,2,50,100,0,relu,sgd,adaptive,0.0001,True,0.9216099614,0.9175,0.9160974894,4568.261719,3.346679688,5027636389.0,3759642,12.6,0.0,154.6
556,2,50,100,0,relu,sgd,adaptive,0.0001,False,0.9361126849,0.93375,0.933876134,4566.386963,3.375732422,4954006255.0,3616186,18.5,0.0,166.7
557,2,50,100,0,relu,sgd,invscaling,0.0001,True,0.05108272812,0.0925,0.05189408211,4582.904053,3.322509766,4984241338.0,3720602,12.4,0.0,155.5
558,2,50,100,0,relu,sgd,invscaling,0.0001,False,0.1228589449,0.17375,0.1160834328,4588.653076,3.282714844,5083193913.0,3761690,12.3,0.0,158.0
559,2,50,100,0,relu,adam,constant,0.01,True,0.9690483398,0.96875,0.9684606677,5101.035156,3.319335938,5579318310.0,3727130,26.5,0.0,167.4
560,2,50,100,0,relu,adam,constant,0.01,False,0.9658646066,0.965,0.9650271637,5133.984863,3.3671875,5450455520.0,3710073,16.4,0.0,160.1
561,2,50,100,0,relu,adam,adaptive,0.01,True,0.9670989163,0.96625,0.9662602491,5083.682861,3.319335938,5512862528.0,3748314,8.7,20.0,170.2
562,2,50,100,0,relu,adam,adaptive,0.01,False,0.9666132466,0.96625,0.9661078728,5117.669678,3.286132813,5482856327.0,3647322,12.0,0.5,155.2
563,2,50,100,0,relu,adam,invscaling,0.01,True,0.9635163887,0.9625,0.9624044641,5091.944092,3.266601563,5492223275.0,4427288,14.7,0.0,159.4
564,2,50,100,0,relu,adam,invscaling,0.01,False,0.965489142,0.96375,0.9636497923,5084.223389,3.311279297,5588934173.0,3851450,32.5,0.0,173.5
565,2,50,100,0,relu,adam,constant,0.001,True,0.9674191283,0.96625,0.9661270939,5159.347412,3.307373047,5497850778.0,3704473,36.4,0.0,177.3
566,2,50,100,0,relu,adam,constant,0.001,False,0.9673233039,0.96625,0.9661674394,5248.194824,3.303710938,5568031170.0,3612794,12.5,0.0,153.5
567,2,50,100,0,relu,adam,adaptive,0.001,True,0.9646584704,0.96375,0.9636415873,5092.01123,3.366455078,5520350396.0,4535448,14.0,0.6,162.2
568,2,50,100,0,relu,adam,adaptive,0.001,False,0.9708354604,0.97,0.9698142037,5093.279785,3.276367188,5458835541.0,3646810,10.4,0.0,153.7
569,2,50,100,0,relu,adam,invscaling,0.001,True,0.9615554019,0.96125,0.9610780846,5099.39917,3.282226563,5486762387.0,3728665,12.5,0.0,160.5
570,2,50,100,0,relu,adam,invscaling,0.001,False,0.9669911222,0.96625,0.9661617567,5095.158691,3.303955078,5625169676.0,3778361,30.5,0.0,171.6
571,2,50,100,0,relu,adam,constant,0.0001,True,0.969585452,0.96875,0.9685823407,5125.380615,3.266845703,5514972135.0,3650969,10.5,0.0,153.1
572,2,50,100,0,relu,adam,constant,0.0001,False,0.9659665508,0.965,0.9647579188,5076.776611,3.359863281,5531004161.0,3820471,12.5,0.0,160.5
573,2,50,100,0,relu,adam,adaptive,0.0001,True,0.9695820648,0.96875,0.9686282464,5086.957764,3.355712891,5583092347.0,3723888,28.5,0.0,178.9
574,2,50,100,0,relu,adam,adaptive,0.0001,False,0.96924344,0.96875,0.9687541875,5085.328125,3.326660156,5523277768.0,3724043,16.7,0.0,164.1
575,2,50,100,0,relu,adam,invscaling,0.0001,True,0.9660157172,0.965,0.964926464,5087.464844,3.298339844,5502596397.0,3575587,10.6,0.0,153.1
576,2,50,100,0,relu,adam,invscaling,0.0001,False,0.9662562787,0.965,0.9649365716,5093.376953,3.385253906,5268958747.0,3637824,8.2,0.0,149.1
577,2,50,100,0,relu,lbfgs,constant,0.01,True,0.9595325908,0.95875,0.9584983795,3060.286621,3.493164063,3039650254.0,3782911,22.2,0.0,176.0
578,2,50,100,0,relu,lbfgs,constant,0.01,False,0.9717237594,0.97125,0.9711592448,2993.049072,3.485351563,3020828613.0,3721979,38.2,0.0,179.8
579,2,50,100,0,relu,lbfgs,adaptive,0.01,True,0.9719223633,0.97125,0.9712471836,3082.304932,3.487304688,3012385037.0,3752248,19.6,0.0,166.2
580,2,50,100,0,relu,lbfgs,adaptive,0.01,False,0.9695047286,0.96875,0.9686451297,2970.688721,3.467285156,3108843306.0,3772886,20.6,0.0,162.4
581,2,50,100,0,relu,lbfgs,invscaling,0.01,True,0.9585274862,0.9575,0.957480243,2992.288574,3.470703125,3054441727.0,3684178,18.5,0.0,163.2
582,2,50,100,0,relu,lbfgs,invscaling,0.01,False,0.9693059791,0.96875,0.9687367256,3032.575684,3.456542969,2988042495.0,3743568,48.3,0.0,189.0
583,2,50,100,0,relu,lbfgs,constant,0.001,True,0.9625552126,0.96125,0.9609665551,2977.2229,3.458496094,3145698875.0,3721326,21.6,0.0,164.8
584,2,50,100,0,relu,lbfgs,constant,0.001,False,0.9586922168,0.9575,0.9574329737,3046.22998,3.444580078,2979771835.0,3724012,20.1,0.0,169.4
585,2,50,100,0,relu,lbfgs,adaptive,0.001,True,0.9659956751,0.965,0.9650890335,2908.747559,3.395996094,3035910484.0,3782570,20.1,0.0,171.4
586,2,50,100,0,relu,lbfgs,adaptive,0.001,False,0.9684463278,0.9675,0.9673475451,2983.046631,3.486083984,3009145544.0,3732712,20.1,0.0,168.4
587,2,50,100,0,relu,lbfgs,invscaling,0.001,True,0.960589682,0.96,0.9599492748,3090.358154,3.472412109,3024047412.0,3663013,24.4,0.0,167.4
588,2,50,100,0,relu,lbfgs,invscaling,0.001,False,0.9657637436,0.965,0.9650292902,3032.828857,3.479980469,3026713614.0,3670467,18.8,0.0,167.3
589,2,50,100,0,relu,lbfgs,constant,0.0001,True,0.9692981382,0.96875,0.9686884914,2893.102295,3.452392578,3009250822.0,3721026,26.3,0.0,172.2
590,2,50,100,0,relu,lbfgs,constant,0.0001,False,0.9657509322,0.965,0.9648080763,2888.497314,3.45703125,3037711272.0,3719009,12.4,0.0,162.6
591,2,50,100,0,relu,lbfgs,adaptive,0.0001,True,0.9603842679,0.96,0.9598853804,3013.602783,3.461425781,3053328077.0,3722495,18.5,0.0,166.2
592,2,50,100,0,relu,lbfgs,adaptive,0.0001,False,0.961821022,0.96125,0.9609647328,3025.221924,3.489013672,3060813997.0,3683613,20.2,0.0,171.1
593,2,50,100,0,relu,lbfgs,invscaling,0.0001,True,0.9611560986,0.96,0.959948039,3017.581055,3.467041016,2924492332.0,3819709,22.5,0.0,166.0
594,2,50,100,0,relu,lbfgs,invscaling,0.0001,False,0.9666433054,0.96625,0.9662058333,3136.916504,3.540771484,3054680827.0,3765660,38.4,0.0,183.9
595,2,50,100,0,tanh,sgd,constant,0.01,True,0.9218863604,0.92,0.9191027646,5107.759277,5.048339844,5652583973.0,5513447,8.3,0.0,157.5
596,2,50,100,0,tanh,sgd,constant,0.01,False,0.9279924968,0.925,0.9246459189,5064.396973,5.050048828,5512546753.0,5470533,22.4,0.0,174.4
597,2,50,100,0,tanh,sgd,adaptive,0.01,True,0.92069849,0.91625,0.9149652685,5133.924316,5.134277344,5489937304.0,5440003,6.5,0.0,153.7
598,2,50,100,0,tanh,sgd,adaptive,0.01,False,0.9077222588,0.90375,0.9030433416,5181.822266,5.075195313,5495159671.0,5491074,10.1,0.6,158.6
599,2,50,100,0,tanh,sgd,invscaling,0.01,True,0.1267178709,0.145,0.1161182411,5055.110107,5.470947266,5439904031.0,5429632,16.4,0.0,162.4
600,2,50,100,0,tanh,sgd,invscaling,0.01,False,0.1013194742,0.14125,0.08860779077,5053.884033,5.136230469,5489726755.0,5404958,10.4,2.0,157.2
601,2,50,100,0,tanh,sgd,constant,0.001,True,0.910027739,0.90625,0.9051237295,5036.77832,5.085205078,5461461134.0,5448510,8.4,0.0,148.5
602,2,50,100,0,tanh,sgd,constant,0.001,False,0.907165262,0.90375,0.9028565104,5091.89502,5.151611328,5447140928.0,5642365,12.5,0.0,158.6
603,2,50,100,0,tanh,sgd,adaptive,0.001,True,0.912777491,0.90875,0.9084101006,5047.064209,5.095458984,5474286968.0,5436251,10.4,0.0,155.1
